Index,molecule_chembl_id,IC50,units,smiles,pIC50
760,CHEMBL552061,7000,uM,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3nccc4ccccc34)no2)CC1,5.15490195998574
761,CHEMBL551921,2600,uM,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,5.58502665202918
762,CHEMBL555347,8000,uM,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC(c2nc(-c3ccccn3)no2)CC1,5.09691001300806
763,CHEMBL562926,25000,uM,O=C(NC1CCc2ccccc2CC1)N1CCC(c2nc(-c3ccccn3)no2)CC1,4.60205999132796
764,CHEMBL550242,6000,uM,O=C(NC1CCc2ccccc2C1)N1CCC(c2nc(-c3ccccn3)no2)CC1,5.22184874961636
765,CHEMBL541944,800,uM,O=C(CN1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,6.09691001300806
766,CHEMBL538936,800,uM,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,6.09691001300806
767,CHEMBL560063,3500,uM,O=C(NCc1ccc(Cl)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1,5.45593195564972
768,CHEMBL549635,630,uM,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N(CCCO)Cc1ccc(F)cc1,6.20065945054642
769,CHEMBL549636,1090,uM,COCC(O)CN(Cc1ccc(F)cc1)C(=O)CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1,5.96257350205938
770,CHEMBL557306,1020,uM,O=C(CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1)NCC(O)C(F)(F)F,5.99139982823808
771,CHEMBL564674,2340,uM,O=C(CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1)N1CCCC(CO)C1,5.63078414258986
772,CHEMBL557715,11700,uM,O=C(NCC1(O)CCCCC1)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,4.93181413825384
773,CHEMBL550308,1550,uM,O=C(NCc1ccc(O)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.80966830182971
774,CHEMBL558442,1550,uM,O=C(NCc1ccc(Cl)cc1O)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.80966830182971
775,CHEMBL562788,4200,uM,O=C(NCc1c(O)cc(Cl)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.3767507096021
776,CHEMBL560584,10000,uM,O=C(NCCc1ccccn1)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5
777,CHEMBL550455,2400,uM,Cn1cccc1CNC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.61978875828839
778,CHEMBL550513,28000,uM,CN(CCC(=O)N1CCCC1)C(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,4.55284196865778
779,CHEMBL561463,16000,uM,CCN(CC)C(=O)C1CCCN(C(=O)CC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)C1,4.79588001734408
780,CHEMBL564032,31000,uM,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC(C(=O)N2CCCC2)C1,4.50863830616573
781,CHEMBL559237,10000,uM,O=C(C1CCCCN1C(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1,5
782,CHEMBL562905,14000,uM,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCN(C(=O)N2CCCC2)CC1,4.85387196432176
783,CHEMBL559535,11400,uM,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1cnc[nH]1,4.94309514866353
784,CHEMBL561584,26600,uM,Cc1nccn1CC(NC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1ccccc1,4.57511836336893
785,CHEMBL561585,2300,uM,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ccccn1,5.63827216398241
786,CHEMBL551924,1700,uM,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccncc1)c1ccc(Cl)cc1,5.76955107862173
787,CHEMBL565073,2170,uM,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1cccnc1,5.66354026615147
788,CHEMBL553196,1750,uM,COc1ccc(C(NC(=O)CC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)c2ccc(F)cc2)cn1,5.75696195131371
789,CHEMBL549984,1000,uM,CCCCC(NC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1ccc(OC)nc1,6
790,CHEMBL558052,3800,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ccccc1,5.42021640338319
791,CHEMBL554511,1600,uM,O=C(NCc1ccc(Cl)cc1Cl)N1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.79588001734408
792,CHEMBL557853,5,nM,C[C@@H]1Sc2ccccc2O[C@@H]1c1ccc(OCCCN2CCCC2)cc1,8.30102999566398
793,CHEMBL549433,11,nM,CC[C@@H]1Sc2ccccc2O[C@@H]1c1ccc(OCCCN2CCCC2)cc1,7.95860731484178
794,CHEMBL564514,12,nM,c1ccc([C@@H]2Sc3ccccc3O[C@@H]2c2ccc(OCCCN3CCCC3)cc2)cc1,7.92081875395238
795,CHEMBL550393,25,nM,C[C@H]1Sc2ccccc2O[C@@H]1c1ccc(OCCCN2CCCC2)cc1,7.60205999132796
796,CHEMBL560923,4.4,nM,CC1=C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1,8.35654732351381
797,CHEMBL549908,440,nM,C[C@H]1[C@@H](c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1(=O)=O,6.35654732351381
798,CHEMBL558248,1300,nM,C[C@@H]1[C@@H](c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1(=O)=O,5.88605664769316
799,CHEMBL556100,470,nM,CC1=C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1(=O)=O,6.32790214206428
800,CHEMBL549639,6300,uM,COc1cccc2c1S(=O)(=O)C(C)C(c1ccc(OCCCN3CCCC3)cc1)O2,5.20065945054642
801,CHEMBL565007,1000,uM,COc1ccc2c(c1)S(=O)(=O)C(C)C(c1ccc(OCCCN3CCCC3)cc1)O2,6
802,CHEMBL561324,1700,uM,COc1ccc2c(c1)OC(c1ccc(OCCCN3CCCC3)cc1)C(C)S2(=O)=O,5.76955107862173
803,CHEMBL562722,7000,uM,COc1cccc2c1OC(c1ccc(OCCCN3CCCC3)cc1)C(C)S2(=O)=O,5.15490195998574
804,CHEMBL550050,4800,uM,COc1cccc2c1OC(c1ccc(OCCCN3CCCCC3)cc1)C(C)S2(=O)=O,5.31875876262441
805,CHEMBL560863,2900,uM,COc1cccc2c1OC(c1ccc(OCCCN3CCC[C@H]3C)cc1)C(C)S2(=O)=O,5.53760200210104
806,CHEMBL563779,3800,uM,COc1cccc2c1OC(c1ccc(OCCCN3CCC[C@@H]3C)cc1)C(C)S2(=O)=O,5.42021640338319
807,CHEMBL550517,2500,uM,COc1cccc2c1OC(c1ccc(OCCCN3CCC[C@H](C)C3)cc1)C(C)S2(=O)=O,5.60205999132796
808,CHEMBL562870,14000,uM,COc1cccc2c1OC(c1ccc(OC3CCN(C4CCC4)CC3)cc1)C(C)S2(=O)=O,4.85387196432176
809,CHEMBL560386,4900,uM,COc1cccc2c1O[C@@H](c1ccc(OCCCN3CCCC3)cc1)[C@H](C)S2(=O)=O,5.30980391997149
810,CHEMBL557718,6200,uM,COc1cccc2c1O[C@H](c1ccc(OCCCN3CCCC3)cc1)[C@@H](C)S2(=O)=O,5.20760831050175
811,CHEMBL562326,1300,uM,CC1C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1(=O)=O,5.88605664769316
812,CHEMBL508368,1700,uM,C[C@@H](N[C@@H]1CCCc2c1[nH]c1ccc(Br)cc21)c1ccccc1,5.76955107862173
813,CHEMBL564513,400,uM,CCNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,6.39794000867204
814,CHEMBL571013,830,uM,CCc1oc(CCc2cc(N3CCOCC3)cc(NC)n2)nc1C,6.08092190762393
815,CHEMBL559593,480,uM,CCCNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,6.31875876262441
816,CHEMBL557648,540,uM,CCc1oc(CCc2cc(N3CCOCC3)cc(NC(C)C)n2)nc1C,6.26760624017703
817,CHEMBL562677,900,uM,CCc1oc(CCc2cc(N3CCOCC3)cc(NCCOC)n2)nc1C,6.04575749056068
818,CHEMBL556183,4300,uM,CCc1oc(CCc2cc(N3CCOCC3)cc(NCC#N)n2)nc1C,5.36653154442041
819,CHEMBL560921,1600,uM,CCc1oc(CCc2cc(N3CCOCC3)cc(NCCC#N)n2)nc1C,5.79588001734408
820,CHEMBL562831,910,uM,CCOC(=O)CNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,6.04095860767891
821,CHEMBL559987,7000,uM,CCc1oc(CCc2cc(N3CCOCC3)cc(NC(C)=O)n2)nc1C,5.15490195998574
822,CHEMBL560182,1600,uM,CCc1oc(CCc2cc(N3CCOCC3)cc(NCC(F)(F)F)n2)nc1C,5.79588001734408
823,CHEMBL551197,8300,uM,CCc1oc(SCc2cc(N3CCOCC3)cc(NCC#N)n2)nc1C,5.08092190762393
824,CHEMBL564536,36,uM,CCc1sc(CCc2cc(N3CCOCC3)cc(NC(C)c3cc(Cl)cc(NC(=O)OC(C)C)c3)n2)nc1C,7.44369749923271
825,CHEMBL551412,11989,nM,CCNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,4.92121703980304
826,CHEMBL550063,11589,nM,NC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,4.93595403713552
827,CHEMBL563137,3190,nM,CC(C)CNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,5.49620931694282
828,CHEMBL561882,6809,nM,CC(C)N(C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)C(C)C,5.16691666582166
829,CHEMBL561805,23070,nM,CN(C)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,4.63695240547891
830,CHEMBL564922,10566,nM,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCCC1,4.97608939364908
831,CHEMBL550261,3027,nM,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCCCC1,5.51898757904343
832,CHEMBL551414,54256,nM,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCOCC1,4.26555222756599
833,CHEMBL551613,3501,nM,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1Cc2ccccc2C1,5.45580788923497
834,CHEMBL551536,1571,nM,CN(Cc1ccccc1)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,5.80382381496003
835,CHEMBL551615,13500,nM,CCN1CCc2cc(C3=CC4(CCNCC4)Oc4ccccc43)ccc2C1=O,4.86966623150499
836,CHEMBL563893,11784,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCCNCC3)Oc3ccccc32)cc1,4.92870726616543
837,CHEMBL556439,6429,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCNC3)Oc3ccccc32)cc1,5.19185657423851
838,CHEMBL563700,12653,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCCNC3)Oc3ccccc32)cc1,4.89780649196026
839,CHEMBL557121,5094,nM,CCN(CC)C(=O)c1ccc(C2CC3(CCNCC3)Oc3ccccc32)cc1,5.2929410593724
840,CHEMBL556648,2543,nM,CCN(CC)C(=O)c1ccc([C@H]2CC3(CCNCC3)Oc3ccccc32)cc1,5.59465363982429
841,CHEMBL550471,18471,nM,CCN(CC)C(=O)c1ccc([C@@H]2CC3(CCNCC3)Oc3ccccc32)cc1,4.73350959168886
842,CHEMBL550472,1261,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)s1,5.89928491342692
843,CHEMBL550669,5132,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)o1,5.28971335229711
844,CHEMBL562898,3463,nM,CCN(CC)C(=O)c1cc(C2=CC3(CCNCC3)Oc3ccccc32)cs1,5.46054750845054
845,CHEMBL557054,44113,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cn1,4.35543340608144
846,CHEMBL561138,71666,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)nc1,4.14468683477152
847,CHEMBL557257,4485,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1C,5.34823755261989
848,CHEMBL562873,3794,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1F,5.42090267344736
849,CHEMBL557458,21079,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1O,4.6761499961532
850,CHEMBL562478,4243,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(C)c1,5.37232696823338
851,CHEMBL559414,418,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(F)c1,6.37882371822496
852,CHEMBL561339,56700,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,4.24641694110709
853,CHEMBL564226,900,uM,C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,6.04575749056068
854,CHEMBL559251,5500,uM,CN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,5.25963731050576
855,CHEMBL556506,1400,uM,C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1cnccn1,5.85387196432176
856,CHEMBL564144,1400,uM,C[C@@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,5.85387196432176
857,CHEMBL563920,1200,uM,C[C@@H](c1ccccn1)c1c(CCN(C)C)oc2ccccc12,5.92081875395238
858,CHEMBL551876,1300,nM,C[C@@H](N[C@@H]1CC[C@@H](C(=O)N2CCC(C(=O)N3CCCC3)(c3ccccc3)CC2)C(C)(C)C1)c1ccc(Cl)cc1,5.88605664769316
859,CHEMBL557932,900,nM,COc1ccc(CN[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N4CCCC4)(c4ccccc4)CC3)C(C)(C)C2)cc1,6.04575749056068
860,CHEMBL563052,4700,nM,COc1ccc([C@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N4CCCC4)(c4ccccc4)CC3)C(C)(C)C2)cc1,5.32790214206428
861,CHEMBL552762,9000,nM,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N4CCCCC4)(c4ccccc4)CC3)C(C)(C)C2)cc1,5.04575749056068
862,CHEMBL561594,6700,nM,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(N4CCCCC4)CC3)C(C)(C)C2)cc1,5.17392519729917
863,CHEMBL551206,2100,nM,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4ccc(Cl)nc4)CC3)C(C)(C)C2)cc1,5.67778070526608
864,CHEMBL171377,520,nM,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4ccc(OC)nc4)CC3)C(C)(C)C2)cc1,6.2839966563652
865,CHEMBL559045,9600,nM,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4cccnc4)CC3)C(C)(C)C2)cc1,5.01772876696043
866,CHEMBL549851,530,nM,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4ccccc4)CC3)C(C)(C)C2)cc1,6.27572413039921
867,CHEMBL554299,19000,nM,Cc1ccc(-n2c(-c3ncccc3Cl)nc(CNC3CCCC3)c2C)cn1,4.72124639904717
868,CHEMBL551208,31000,nM,Cc1ccc(-n2c(-c3ncccc3Cl)nc(CN[C@H]3CC[C@@H](F)C3)c2C)cn1,4.50863830616573
869,CHEMBL564812,15000,nM,CCc1c(CN[C@H]2CC[C@@H](F)C2)nc(-c2ncccc2Cl)n1-c1ccc(C)nc1,4.82390874094432
870,CHEMBL561396,9900,nM,Cc1ccc(-n2c(-c3ncccc3Cl)nc(CNC3CCCC3)c2C(C)C)cn1,5.00436480540245
871,CHEMBL561397,15000,nM,Cc1ccc(-n2c(-c3ncccc3Cl)nc(CN[C@H]3CC[C@@H](F)C3)c2C(C)C)cn1,4.82390874094432
872,CHEMBL556300,34000,nM,Cc1nc(CN[C@H]2CC[C@@H](F)C2)c(C(C)C)n1-c1cc(F)cc(F)c1,4.46852108295775
873,CHEMBL562663,3200,nM,Cc1nc(CNC2CCCC2)n(C(C)C)c1-c1ccc(Cl)cc1,5.49485002168009
874,CHEMBL563593,16000,nM,COCCc1nc(CN[C@H]2CC[C@@H](F)C2)n(C(C)C)c1-c1ccc(Cl)cc1,4.79588001734408
875,CHEMBL560669,17000,uM,N[C@H]1Cn2c(nc3ccc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,4.76955107862173
876,CHEMBL552479,7500,uM,N[C@H]1Cn2c(nc3cc(C(F)(F)F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,5.1249387366083
877,CHEMBL559940,38000,uM,CS(=O)(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1.O=C(O)C(F)(F)F,4.42021640338319
878,CHEMBL561793,2500,uM,CS(=O)(=O)Nc1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1.O=C(O)C(F)(F)F,5.60205999132796
879,CHEMBL541438,57000,uM,N[C@H]1Cn2c(nc3cnc(C(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.24412514432751
880,CHEMBL562188,89000,uM,N[C@H]1Cn2c(nc3cnccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.05060999335509
881,CHEMBL559477,81000,uM,N[C@H]1Cn2c(nc3cnc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.09151498112135
882,CHEMBL562388,90000,uM,N[C@H]1Cn2c(nc3ncccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.04575749056068
883,CHEMBL476116,3020,nM,CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,5.51999305704285
884,CHEMBL560667,9500,nM,Cc1c(CN[C@H]2CC[C@@H](F)C2)nn(CCC#N)c1-c1cc(F)cc(F)c1,5.02227639471115
885,CHEMBL273208,11200,nM,CNCc1cnc(C)cc1Oc1ccccc1Oc1ccccc1,4.95078197732982
886,CHEMBL478834,4980,nM,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,5.30277065724028
887,CHEMBL564071,1440,nM,CC(C)CN(C(=O)c1ccccc1-c1ccccc1)[C@H]1CCNC1,5.84163750790475
888,CHEMBL556539,7570,nM,CCSc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,5.12090412049993
889,CHEMBL562569,2210,nM,O=C(c1ccccc1C1CCCC1)N(CC1CCC1)[C@H]1CCNC1,5.65560772631489
890,CHEMBL549584,760,nM,O=C(c1ccccc1Oc1ccccc1)N(CC1CCC1)[C@H]1CCNC1,6.11918640771921
891,CHEMBL553395,2270,nM,CSc1ccccc1C(=O)N(C1CCCCC1)[C@H]1CCNC1,5.64397414280688
892,CHEMBL550402,2350,nM,CC(C)c1ccccc1C(=O)N(CC1CCCC1)[C@H]1CCNC1,5.62893213772826
893,CHEMBL554336,9210,nM,CN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,5.03574036980315
894,CHEMBL563117,5030,nM,CCN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,5.29843201494407
895,CHEMBL561878,2950,nM,O=C(c1ccccc1Oc1ccccc1)N(C1CCC1)[C@H]1CCNC1,5.53017798402184
896,CHEMBL558651,1080,nM,CC(C)CN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,5.96657624451305
897,CHEMBL564935,2810,nM,O=C(c1ccccc1Oc1ccccc1)N(c1ccccc1)[C@H]1CCNC1,5.55129368009492
898,CHEMBL538380,7400,nM,COc1ccc([C@H](N[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N4CCCC4)(c4ccccc4)CC3)C(C)(C)C2)C(F)(F)F)cc1,5.13076828026902
899,CHEMBL550410,1200,uM,O=C(NCc1cccc(F)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.92081875395238
900,CHEMBL550068,1300,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCn2cccc2C1c1ccccc1,5.88605664769316
901,CHEMBL564501,1730,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1Cc1cccnc1,5.76195389687121
902,CHEMBL550876,1810,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1c1ccc(F)cc1,5.74232142513082
903,CHEMBL557873,2030,uM,COc1ccc(OC2CN(C(=O)NC3CCN(Cc4ccn(-c5ccc(C(F)(F)F)cc5)c4)CC3)C2)cc1,5.69250396208679
904,CHEMBL558863,2160,uM,CN(CC1(O)CCCCC1)C(=O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.66554624884907
905,CHEMBL539475,2840,uM,Cc1cc(C)n(CC(NC(=O)NC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)c2ccccc2)n1,5.54668165995296
906,CHEMBL551281,3000,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CC(N2CCCOCC2)C1,5.52287874528034
907,CHEMBL560283,3080,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1c1cccnc1,5.51144928349956
908,CHEMBL558928,3080,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCCC1CCO,5.51144928349956
909,CHEMBL550943,3330,uM,O=C(Nc1ccc(Cl)cc1CO)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.47755576649368
910,CHEMBL550535,3870,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CC(N2CCC(C(F)(F)F)CC2)C1,5.41228903498109
911,CHEMBL559329,3960,uM,O=C(NC[C@H]1CCCC[C@H]1O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.40230481407449
912,CHEMBL556927,4040,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cn1cccn1)c1ccccc1,5.3936186348894
913,CHEMBL551886,4120,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCC(c2ccccc2O)CC1,5.38510278396687
914,CHEMBL558532,4700,uM,CN1CCN(C(=O)NC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)C(c2ccccc2)C1,5.32790214206428
915,CHEMBL551543,4890,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC(CO)C1,5.31069114087638
916,CHEMBL562285,5340,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cc1cnccn1)c1ccccc1,5.27245874297144
917,CHEMBL550816,6900,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(CN1CCOCC1)c1ccccc1,5.16115090926274
918,CHEMBL564243,7330,uM,O=C(NC[C@@H]1CCCC[C@H]1O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.13489602535887
919,CHEMBL558726,7930,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCC(O)(Cc2ccccc2)CC1,5.1007268126824
920,CHEMBL551684,11700,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC(C(=O)N2CCCC2)C1,4.93181413825384
921,CHEMBL563791,12700,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ncc[nH]1,4.89619627904404
922,CHEMBL558533,14700,uM,O=C(NCc1nc2ccccc2[nH]1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,4.83268266525182
923,CHEMBL559691,19600,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1c[nH]c(=O)c(Cl)c1,4.70774392864352
924,CHEMBL561344,20900,uM,CC(C)C(Cn1ccnc1)NC(=O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,4.67985371388895
925,CHEMBL557329,23900,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N[C@H](CO)c1ccccc1,4.62160209905186
926,CHEMBL563005,25800,uM,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N[C@@H](CO)c1ccccc1,4.58838029403677
927,CHEMBL550818,29,nM,CN(CC1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,7.53760200210104
928,CHEMBL556450,809,nM,Cc1cnn(C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1,6.09205147838773
929,CHEMBL94454,441,nM,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,6.35556141053216
930,CHEMBL563341,780,uM,CN1CC[C@@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,6.10790539730952
931,CHEMBL552023,3100,uM,CCN1C[C@@H](N(Cc2cc(F)ccc2Cl)c2ccc(C#N)c(Cl)c2)CC1=O,5.50863830616573
932,CHEMBL563283,6500,uM,CN1C[C@@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)CC1=O,5.18708664335714
