,activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles
46800,22410562,CHEMBL4671344,CHEMBL4763354,CL,mL.min-1.g-1,=,62.2,CHEMBL612558,,Intrinsic clearance in mouse liver microsomes assessed as parent compound at 1 uM after 60 mins in presence of NADPH by LC-MS analysis,A,CN(C)CCNc1cc(/C=C/c2ccncc2)nc2ccc(Cl)cc12
46801,22410563,CHEMBL4671344,CHEMBL4763704,CL,mL.min-1.g-1,=,21.2,CHEMBL612558,,Intrinsic clearance in mouse liver microsomes assessed as parent compound at 1 uM after 60 mins in presence of NADPH by LC-MS analysis,A,Fc1ccc(/C=C/c2cc(NCc3ccccn3)c3cc(Cl)ccc3n2)cc1
46802,22410564,CHEMBL4671344,CHEMBL4792510,CL,mL.min-1.g-1,=,23.0,CHEMBL612558,,Intrinsic clearance in mouse liver microsomes assessed as parent compound at 1 uM after 60 mins in presence of NADPH by LC-MS analysis,A,CN1CCN(CCNc2cc(/C=C/c3ccc(F)cc3)nc3ccc(Cl)cc23)CC1
46803,22410565,CHEMBL4671344,CHEMBL4742187,CL,mL.min-1.g-1,=,62.4,CHEMBL612558,,Intrinsic clearance in mouse liver microsomes assessed as parent compound at 1 uM after 60 mins in presence of NADPH by LC-MS analysis,A,Fc1ccc(/C=C/c2cc(NCCCCN3CCOCC3)c3cc(Cl)ccc3n2)cc1
46804,22410566,CHEMBL4671344,CHEMBL4741645,CL,mL.min-1.g-1,=,96.2,CHEMBL612558,,Intrinsic clearance in mouse liver microsomes assessed as parent compound at 1 uM after 60 mins in presence of NADPH by LC-MS analysis,A,Clc1ccc2nc(/C=C/c3ccncc3)cc(NCCCCN3CCOCC3)c2c1
46805,22410567,CHEMBL4671344,CHEMBL4780437,CL,mL.min-1.g-1,=,21.4,CHEMBL612558,,Intrinsic clearance in mouse liver microsomes assessed as parent compound at 1 uM after 60 mins in presence of NADPH by LC-MS analysis,A,FC(F)(F)c1ccc(/C=C/c2cc(NCCCCN3CCOCC3)c3cc(Cl)ccc3n2)cc1
46806,22410568,CHEMBL4671344,CHEMBL4757068,CL,mL.min-1.g-1,=,53.7,CHEMBL612558,,Intrinsic clearance in mouse liver microsomes assessed as parent compound at 1 uM after 60 mins in presence of NADPH by LC-MS analysis,A,Fc1ccc(/C=C/c2cc(NCCCCN3CCOCC3)c3cc(Cl)ccc3n2)cc1F
46807,22411151,CHEMBL4671504,CHEMBL4750252,CL,mL.min-1.kg-1,=,50.0,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)Nc1ccc(-c2nnn[nH]2)cc1F
46808,22411152,CHEMBL4671504,CHEMBL4789100,CL,mL.min-1.kg-1,=,0.5,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NC12CCC(C(=O)O)(CC1)CC2
46809,22411174,CHEMBL4671510,CHEMBL4761725,CL,mL.min-1.kg-1,=,65.0,CHEMBL612558,,Clearance in Wistar rat hepatocytes assessed as extrapolated blood clearance at 1 uM measured after 2 to 90 mins by LC-MS/MS analysis,A,COc1ccccc1C(C)CNC(=O)c1c(C)c(-c2ccccc2)nc2ccc(Br)cc12
46810,22411175,CHEMBL4671510,CHEMBL4787228,CL,mL.min-1.kg-1,=,58.33,CHEMBL612558,,Clearance in Wistar rat hepatocytes assessed as extrapolated blood clearance at 1 uM measured after 2 to 90 mins by LC-MS/MS analysis,A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)Nc1ccc(C(N)=O)cc1F
46811,22411176,CHEMBL4671510,CHEMBL4743035,CL,mL.min-1.kg-1,=,15.0,CHEMBL612558,,Clearance in Wistar rat hepatocytes assessed as extrapolated blood clearance at 1 uM measured after 2 to 90 mins by LC-MS/MS analysis,A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCC(C(=O)O)c1ccccc1Cl
46812,22411177,CHEMBL4671511,CHEMBL4761725,CL,mL.min-1.kg-1,=,63.33,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,COc1ccccc1C(C)CNC(=O)c1c(C)c(-c2ccccc2)nc2ccc(Br)cc12
46813,22411178,CHEMBL4671511,CHEMBL4764092,CL,mL.min-1.kg-1,=,23.33,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)Nc1ccc(C(=O)O)cc1
46814,22411179,CHEMBL4671511,CHEMBL4755942,CL,mL.min-1.kg-1,=,16.67,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)Nc1ccc(C(=O)O)cc1F
46815,22411180,CHEMBL4671511,CHEMBL4756085,CL,mL.min-1.kg-1,=,11.67,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1CNc1ccc(C(=O)O)cc1F
46816,22411181,CHEMBL4671511,CHEMBL4790875,CL,mL.min-1.kg-1,=,20.0,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1COc1ccc(C(=O)O)cc1F
46817,22411182,CHEMBL4671511,CHEMBL4782468,CL,mL.min-1.kg-1,=,40.0,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(C(F)(F)F)cc2c1C(=O)Nc1ccc(C(=O)O)cc1F
46818,22411183,CHEMBL4671511,CHEMBL4750703,CL,mL.min-1.kg-1,=,21.67,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(I)cc2c1C(=O)Nc1ccc(C(=O)O)cc1F
46819,22411184,CHEMBL4671511,CHEMBL4756068,CL,mL.min-1.kg-1,=,20.0,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(C(C)(C)C)cc2c1C(=O)Nc1ccc(C(=O)O)cc1F
46820,22411185,CHEMBL4671511,CHEMBL4759438,CL,mL.min-1.kg-1,=,100.0,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(C(=O)Nc2ccc(C(=O)O)cc2F)c2cc(Br)ccc2c(=O)n1-c1ccccc1
46821,22411186,CHEMBL4671511,CHEMBL4789967,CL,mL.min-1.kg-1,=,10.0,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)cc2ccc(Br)cc2c1C(=O)Nc1ccc(C(=O)O)cc1F
46822,22411187,CHEMBL4671511,CHEMBL4743035,CL,mL.min-1.kg-1,=,55.0,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCC(C(=O)O)c1ccccc1Cl
46823,22411188,CHEMBL4671511,CHEMBL4744552,CL,mL.min-1.kg-1,=,43.33,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCC(CC(=O)O)c1ccccc1Cl
46824,22411189,CHEMBL4671511,CHEMBL4744552,CL,mL.min-1.kg-1,=,18.33,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCC(CC(=O)O)c1ccccc1Cl
46825,22411190,CHEMBL4671511,CHEMBL4761670,CL,mL.min-1.kg-1,=,46.67,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,COc1ccccc1C(CNC(=O)c1c(C)c(-c2ccccc2)nc2ccc(Br)cc12)CC(=O)O
46826,22411191,CHEMBL4671511,CHEMBL4743411,CL,mL.min-1.kg-1,=,30.0,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCC(CCC(=O)O)c1ccccc1Cl
46827,22411192,CHEMBL4671511,CHEMBL4743411,CL,mL.min-1.kg-1,=,50.0,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCC(CCC(=O)O)c1ccccc1Cl
46828,22411193,CHEMBL4671511,CHEMBL4749767,CL,mL.min-1.kg-1,=,43.33,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCC(CCC(=O)O)c1c(F)ccc(F)c1Cl
46829,22411194,CHEMBL4671511,CHEMBL4754421,CL,mL.min-1.kg-1,=,33.33,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCC(CCCC(=O)O)c1ccccc1Cl
46830,22411195,CHEMBL4671511,CHEMBL4643852,CL,mL.min-1.kg-1,=,11.67,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(N2CCCC2)nc2ccc(Br)cc2c1C(=O)NC[C@H](CCC(=O)O)c1ccccc1Cl
46831,22411196,CHEMBL4671511,CHEMBL4750758,CL,mL.min-1.kg-1,=,20.0,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(N2CCCC2)nc2ccc(Br)cc2c1C(=O)NC[C@@H](CCC(=O)O)c1ccccc1Cl
46832,22411197,CHEMBL4671511,CHEMBL4779694,CL,mL.min-1.kg-1,=,16.67,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(N2CCCCC2)nc2ccc(Br)cc2c1C(=O)NCC(CCC(=O)O)c1ccccc1Cl
46833,22411198,CHEMBL4671511,CHEMBL4779694,CL,mL.min-1.kg-1,=,25.0,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(N2CCCCC2)nc2ccc(Br)cc2c1C(=O)NCC(CCC(=O)O)c1ccccc1Cl
46834,22411199,CHEMBL4671511,CHEMBL4749822,CL,mL.min-1.kg-1,=,38.33,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(N2CCCCC2)nc2ccc(Br)cc2c1C(=O)NCC(CCC(=O)O)c1c(F)ccc(F)c1Cl
46835,22411200,CHEMBL4671511,CHEMBL4752237,CL,mL.min-1.kg-1,=,48.33,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,CCC1CCCN(c2nc3ccc(Br)cc3c(C(=O)NCC(CCC(=O)O)c3ccccc3Cl)c2C)C1
46836,22411201,CHEMBL4671511,CHEMBL4752237,CL,mL.min-1.kg-1,=,21.67,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,CCC1CCCN(c2nc3ccc(Br)cc3c(C(=O)NCC(CCC(=O)O)c3ccccc3Cl)c2C)C1
46837,22411202,CHEMBL4671511,CHEMBL4784864,CL,mL.min-1.kg-1,=,21.67,CHEMBL612558,,"Clearance in Wistar rat at 0.3 to 1 mg/kg, iv administered as bolus dose or 15 mins infusion by LC-MS/MS analysis",A,Cc1c(N2CCCCCC2)nc2ccc(Br)cc2c1C(=O)NCC(CCC(=O)O)c1ccccc1Cl
46838,22411624,CHEMBL4671552,CHEMBL4643852,CL,mL.min-1.kg-1,=,18.33,CHEMBL612558,,"Clearance in Balb/c mouse at 1 mg/kg, iv administered as bolus dose or 3 mg/kg, po administered via gavage by LC-MS/MS analysis",A,Cc1c(N2CCCC2)nc2ccc(Br)cc2c1C(=O)NC[C@H](CCC(=O)O)c1ccccc1Cl
46839,22411628,CHEMBL4671556,CHEMBL4643852,CL,mL.min-1.kg-1,=,11.67,CHEMBL612558,,"Clearance in Wistar rat at 1 mg/kg, iv administered as bolus dose or 3 mg/kg, po administered via gavage by LC-MS/MS analysis",A,Cc1c(N2CCCC2)nc2ccc(Br)cc2c1C(=O)NC[C@H](CCC(=O)O)c1ccccc1Cl
46840,22411632,CHEMBL4671560,CHEMBL4643852,CL,mL.min-1.kg-1,=,13.33,CHEMBL612558,,"Clearance in Beagle dog at 0.5 mg/kg, iv administered as 15 mins infusion or 1 mg/kg, po administered via gavage by LC-MS/MS analysis",A,Cc1c(N2CCCC2)nc2ccc(Br)cc2c1C(=O)NC[C@H](CCC(=O)O)c1ccccc1Cl
46841,22412361,CHEMBL4671722,CHEMBL4758823,CL,mL.min-1.kg-1,=,34.0,CHEMBL612558,,"Clearance in monkey at 0.5 mg/kg, iv and 2 mg/kg, po",A,CC1(C)C(=O)Nc2nc(-n3nc(CCC(F)(F)F)c4cc(Cl)ccc43)nc(N)c21
46842,22412364,CHEMBL4671725,CHEMBL4758823,CL,mL.min-1.kg-1,=,39.0,CHEMBL612558,,"Clearance in dog at 1 mg/kg, iv and 10 mg/kg, po",A,CC1(C)C(=O)Nc2nc(-n3nc(CCC(F)(F)F)c4cc(Cl)ccc43)nc(N)c21
46843,22412368,CHEMBL4671729,CHEMBL4758823,CL,mL.min-1.kg-1,=,29.0,CHEMBL612558,,"Clearance in rat at 1 mg/kg, iv and 2 mg/kg, po",A,CC1(C)C(=O)Nc2nc(-n3nc(CCC(F)(F)F)c4cc(Cl)ccc43)nc(N)c21
46844,22412369,CHEMBL4671730,CHEMBL4787520,CL,mL.min-1.kg-1,=,1.4,CHEMBL612558,,Total Plasma clearance in Sprauge-Dawley rat,A,COC(=O)N(C)c1c(N)nc(-n2nc(Cc3ccccc3F)c3cc(F)ccc32)nc1N
46845,22412370,CHEMBL4671730,CHEMBL4800006,CL,mL.min-1.kg-1,=,1.6,CHEMBL612558,,Total Plasma clearance in Sprauge-Dawley rat,A,COC(=O)N(C)c1c(N)nc(-n2nc(Cc3c(F)ccc(F)c3F)c3ccccc32)nc1N
46846,22412371,CHEMBL4671730,CHEMBL4781791,CL,mL.min-1.kg-1,=,0.9,CHEMBL612558,,Total Plasma clearance in Sprauge-Dawley rat,A,COC(=O)N(C)c1c(N)nc(-n2nc(Cc3c(F)ccc(F)c3F)c3cc(Cl)ccc32)nc1N
46847,22412372,CHEMBL4671730,CHEMBL4753214,CL,mL.min-1.kg-1,=,-0.24,CHEMBL612558,,Total Plasma clearance in Sprauge-Dawley rat,A,COC(=O)Nc1c(N)nc(-n2nc(Cc3c(F)ccc(F)c3F)c3cc(Cl)ccc32)nc1N
46848,22412481,CHEMBL4671749,CHEMBL3183703,CL,mL.min-1.kg-1,=,0.8,CHEMBL612558,,"Clearance in C57BL/6 mouse at 1 mg/kg, iv",A,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1
46849,22412482,CHEMBL4671749,CHEMBL4752523,CL,mL.min-1.kg-1,=,1.01,CHEMBL612558,,"Clearance in C57BL/6 mouse at 1 mg/kg, iv",A,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)/C=C/c1nccs1
46850,22415425,CHEMBL4672286,CHEMBL544665,CL,uL/min,=,0.013,CHEMBL4680050,Homo sapiens,Prodrug conversion in human blood assessed as SPHK1/SPHK2-mediated compound phosphorylation by measuring intrinsic clearance by LC-MS/MS analysis,A,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1.Cl
46851,22415426,CHEMBL4672286,CHEMBL3780541,CL,uL/min,=,0.012,CHEMBL4680050,Homo sapiens,Prodrug conversion in human blood assessed as SPHK1/SPHK2-mediated compound phosphorylation by measuring intrinsic clearance by LC-MS/MS analysis,A,CCCc1nc(-c2ccc(-c3ccc(CCC(N)(CO)CO)cc3)cc2)co1.Cl
46852,22415427,CHEMBL4672286,CHEMBL4788098,CL,uL/min,=,0.049,CHEMBL4680050,Homo sapiens,Prodrug conversion in human blood assessed as SPHK1/SPHK2-mediated compound phosphorylation by measuring intrinsic clearance by LC-MS/MS analysis,A,CCCc1nc(-c2ccc(-c3ccc(CC[C@@H](N)CO)cc3)cc2)co1.Cl
46853,22415428,CHEMBL4672286,CHEMBL4752133,CL,uL/min,=,0.025,CHEMBL4680050,Homo sapiens,Prodrug conversion in human blood assessed as SPHK1/SPHK2-mediated compound phosphorylation by measuring intrinsic clearance by LC-MS/MS analysis,A,CCCc1nc(-c2ccc(-c3ccc(CC[C@@](C)(N)CO)cc3)cc2)co1.Cl
46854,22415445,CHEMBL4672291,CHEMBL544665,CL,uL/min,=,0.95,CHEMBL4680055,Rattus norvegicus,Prodrug conversion in rat blood assessed as SPHK1/SPHK2-mediated compound phosphorylation by measuring intrinsic clearance by LC-MS/MS analysis,A,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1.Cl
46855,22415446,CHEMBL4672291,CHEMBL3780541,CL,uL/min,=,0.437,CHEMBL4680055,Rattus norvegicus,Prodrug conversion in rat blood assessed as SPHK1/SPHK2-mediated compound phosphorylation by measuring intrinsic clearance by LC-MS/MS analysis,A,CCCc1nc(-c2ccc(-c3ccc(CCC(N)(CO)CO)cc3)cc2)co1.Cl
46856,22415447,CHEMBL4672291,CHEMBL4788098,CL,uL/min,=,0.334,CHEMBL4680055,Rattus norvegicus,Prodrug conversion in rat blood assessed as SPHK1/SPHK2-mediated compound phosphorylation by measuring intrinsic clearance by LC-MS/MS analysis,A,CCCc1nc(-c2ccc(-c3ccc(CC[C@@H](N)CO)cc3)cc2)co1.Cl
46857,22415448,CHEMBL4672291,CHEMBL4752133,CL,uL/min,=,0.175,CHEMBL4680055,Rattus norvegicus,Prodrug conversion in rat blood assessed as SPHK1/SPHK2-mediated compound phosphorylation by measuring intrinsic clearance by LC-MS/MS analysis,A,CCCc1nc(-c2ccc(-c3ccc(CC[C@@](C)(N)CO)cc3)cc2)co1.Cl
46858,22417772,CHEMBL4672656,CHEMBL4740457,CL,mL.min-1.g-1,=,14.0,CHEMBL612558,,Intrinsic clearance in rat liver microsomes at 1 uM incubated for 60 mins,A,O=C(c1ccc2occc2c1)N1CCCC(c2ccnc3ncnn23)C1
46859,22417773,CHEMBL4672656,CHEMBL4788385,CL,mL.min-1.g-1,=,35.0,CHEMBL612558,,Intrinsic clearance in rat liver microsomes at 1 uM incubated for 60 mins,A,CS(=O)(=O)n1ccc2cc(C(=O)N3CCCC(c4ccnc5ncnn45)C3)ccc21
46860,22417776,CHEMBL4672656,CHEMBL4797527,CL,mL.min-1.g-1,=,74.0,CHEMBL612558,,Intrinsic clearance in rat liver microsomes at 1 uM incubated for 60 mins,A,Cc1cc(CN2CCC[C@H](c3cc(C(F)F)nc4ncnn34)C2)cc(Cl)n1
46861,22417777,CHEMBL4672656,CHEMBL4794209,CL,mL.min-1.g-1,=,11.0,CHEMBL612558,,Intrinsic clearance in rat liver microsomes at 1 uM incubated for 60 mins,A,C[C@@H]1CCN(C(=O)c2ccc3occc3c2)C[C@H]1c1cc(C(F)F)nc2ncnn12
46862,22417778,CHEMBL4672656,CHEMBL4754478,CL,mL.min-1.g-1,=,26.0,CHEMBL612558,,Intrinsic clearance in rat liver microsomes at 1 uM incubated for 60 mins,A,COc1ccc(C(=O)N2CC[C@@H](C)[C@H](c3cc(C(F)F)nc4ncnn34)C2)cc1OC
46863,22417779,CHEMBL4672656,CHEMBL4741218,CL,mL.min-1.g-1,=,157.0,CHEMBL612558,,Intrinsic clearance in rat liver microsomes at 1 uM incubated for 60 mins,A,C[C@@H]1CCN(c2cc(-c3ccccc3)ccn2)C[C@H]1c1cc(C(F)F)nc2ncnn12
46864,22417780,CHEMBL4672657,CHEMBL4740457,CL,mL.min-1.g-1,=,19.0,CHEMBL612558,,Intrinsic clearance in human liver microsomes at 1 uM incubated for 60 mins,A,O=C(c1ccc2occc2c1)N1CCCC(c2ccnc3ncnn23)C1
46865,22417781,CHEMBL4672657,CHEMBL4788385,CL,mL.min-1.g-1,=,32.0,CHEMBL612558,,Intrinsic clearance in human liver microsomes at 1 uM incubated for 60 mins,A,CS(=O)(=O)n1ccc2cc(C(=O)N3CCCC(c4ccnc5ncnn45)C3)ccc21
46866,22417784,CHEMBL4672657,CHEMBL4797527,CL,mL.min-1.g-1,=,49.0,CHEMBL612558,,Intrinsic clearance in human liver microsomes at 1 uM incubated for 60 mins,A,Cc1cc(CN2CCC[C@H](c3cc(C(F)F)nc4ncnn34)C2)cc(Cl)n1
46867,22417785,CHEMBL4672657,CHEMBL4794209,CL,mL.min-1.g-1,=,14.0,CHEMBL612558,,Intrinsic clearance in human liver microsomes at 1 uM incubated for 60 mins,A,C[C@@H]1CCN(C(=O)c2ccc3occc3c2)C[C@H]1c1cc(C(F)F)nc2ncnn12
46868,22417786,CHEMBL4672657,CHEMBL4754478,CL,mL.min-1.g-1,=,14.0,CHEMBL612558,,Intrinsic clearance in human liver microsomes at 1 uM incubated for 60 mins,A,COc1ccc(C(=O)N2CC[C@@H](C)[C@H](c3cc(C(F)F)nc4ncnn34)C2)cc1OC
46869,22417787,CHEMBL4672657,CHEMBL4741218,CL,mL.min-1.g-1,=,38.0,CHEMBL612558,,Intrinsic clearance in human liver microsomes at 1 uM incubated for 60 mins,A,C[C@@H]1CCN(c2cc(-c3ccccc3)ccn2)C[C@H]1c1cc(C(F)F)nc2ncnn12
46870,22417925,CHEMBL4672671,CHEMBL4746879,CL,mL.min-1.kg-1,=,65.0,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,CCCN(CC1CCOC1)C(=O)c1cc(OC)c2oc(NCc3cccc(Cl)c3)nc2c1
46871,22417927,CHEMBL4672671,CHEMBL4744424,CL,mL.min-1.kg-1,=,58.33,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,COc1cc(C(=O)N2CCCC2(C)C)cc2nc(NCc3cccc(Cl)c3)oc12
46872,22417931,CHEMBL4672671,CHEMBL4763516,CL,mL.min-1.kg-1,=,21.67,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,COc1cc(C(=O)N2CCC(O)CC2)cc2nc(NCc3cccc(Cl)c3)oc12
46873,22417932,CHEMBL4672671,CHEMBL4779404,CL,mL.min-1.kg-1,=,51.67,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,COc1cc(C(=O)N2CC[C@@H](O)C(C)(C)C2)cc2nc(NCc3cccc(Cl)c3)oc12
46874,22417933,CHEMBL4672671,CHEMBL4778975,CL,mL.min-1.kg-1,=,38.33,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,COc1cc(C(=O)N2CC[C@@H](O)[C@H](C)C2)cc2nc(NCc3cccc(Cl)c3)oc12
46875,22417934,CHEMBL4672671,CHEMBL4760114,CL,mL.min-1.kg-1,=,36.67,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,COc1cc(C(=O)N2CC[C@H](O)[C@@H](C)C2)cc2nc(NCc3cccc(Cl)c3)oc12
46876,22417935,CHEMBL4672671,CHEMBL4746084,CL,mL.min-1.kg-1,=,45.0,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(NCc3cccc(Cl)c3)oc12
46877,22417936,CHEMBL4672671,CHEMBL4756958,CL,mL.min-1.kg-1,=,14.33,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(NCc3cc(Cl)ccn3)oc12
46878,22417937,CHEMBL4672671,CHEMBL4741434,CL,mL.min-1.kg-1,=,40.0,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(NCc3cncc(Cl)c3)oc12
46879,22417945,CHEMBL4672671,CHEMBL4754997,CL,mL.min-1.kg-1,=,46.67,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(NC3(c4cccc(Cl)c4)CC3)oc12
46880,22417948,CHEMBL4672671,CHEMBL4754577,CL,mL.min-1.kg-1,=,35.0,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,COc1cc(C(=O)N2CCC(O)C(C)C2)cn2nc(NCc3cccc(Cl)c3)nc12
46881,22417949,CHEMBL4672671,CHEMBL4748308,CL,mL.min-1.kg-1,=,56.67,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,COc1cc(C(=O)N2CC(C)C(O)CC2C)cc2nc(NCc3cccc(Cl)c3)oc12
46882,22417951,CHEMBL4672671,CHEMBL4780902,CL,mL.min-1.kg-1,=,61.67,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,CCC1CC(O)C(C)CN1C(=O)c1cc(OC)c2oc(NCc3cccc(Cl)c3)nc2c1
46883,22417952,CHEMBL4672671,CHEMBL4783934,CL,mL.min-1.kg-1,=,63.33,CHEMBL612558,,Clearance in Wistar rat hepatocytes at 1 uM incubated up to 90 mins by LC-MS/MS analysis,A,COc1cc(C(=O)N2CC(C)C(O)CC2C2CC2)cc2nc(NCc3cccc(Cl)c3)oc12
