activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
1485431,CHEMBL827498,CHEMBL93560,CL,mL.min-1.kg-1,=,45.0,CHEMBL612558,,In vitro clearance in human liver microsomes,A,C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,45.0,mL.min-1.kg-1,microsome_human
1485444,CHEMBL827498,CHEMBL328139,CL,mL.min-1.kg-1,=,4.5,CHEMBL612558,,In vitro clearance in human liver microsomes,A,C[C@H](O)[C@@H](CCc1cccc(Cl)c1Cl)n1cnc(C(N)=O)c1,4.5,mL.min-1.kg-1,microsome_human
1485456,CHEMBL827498,CHEMBL436332,CL,mL.min-1.kg-1,=,12.0,CHEMBL612558,,In vitro clearance in human liver microsomes,A,C[C@H](O)[C@@H](CCc1cccc2oc(-c3ccc(Cl)cc3)nc12)n1cnc(C(N)=O)c1,12.0,mL.min-1.kg-1,microsome_human
1600186,CHEMBL857481,CHEMBL195497,CL,mL.min-1.g-1,=,34.0,CHEMBL612558,,Intrinsic clearance from human liver microsomes,A,COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)c1ccc(-c3cccc(C)n3)c3ccccc13)CC2,0.034,mL.min-1.kg-1,microsome_human
1600194,CHEMBL857481,CHEMBL195897,CL,mL.min-1.g-1,=,14.0,CHEMBL612558,,Intrinsic clearance from human liver microsomes,A,COc1cc2c(cc1N1C[C@@H](C)N[C@@H](C)C1)N(C(=O)c1ccc(-c3cccc(C)n3)c3ccccc13)CC2,0.014,mL.min-1.kg-1,microsome_human
1600201,CHEMBL857481,CHEMBL434355,CL,mL.min-1.g-1,=,47.0,CHEMBL612558,,Intrinsic clearance from human liver microsomes,A,CCN1[C@H](C)CN(c2cc3c(cc2OC)CCN3C(=O)c2ccc(-c3cccc(C)n3)c3ccccc23)C[C@@H]1C,0.047,mL.min-1.kg-1,microsome_human
1600222,CHEMBL857481,CHEMBL435936,CL,mL.min-1.g-1,=,3.0,CHEMBL612558,,Intrinsic clearance from human liver microsomes,A,COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)Nc1cccc(Cl)c1Cl)CC2,0.003,mL.min-1.kg-1,microsome_human
1654452,CHEMBL867574,CHEMBL436755,CL,mL.min-1.g-1,=,527.0,CHEMBL372,Homo sapiens,Intrinsic clearance (CL) in human liver microsomes at 2 uM,A,COC(=O)N[C@H](C(=O)NN(Cc1ccccc1)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)(C)C,0.527,mL.min-1.kg-1,microsome_human
1659616,CHEMBL861623,CHEMBL371533,CL,mL.min-1.g-1,=,42.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)OC(C)(C)C)C1)N2,0.042,mL.min-1.kg-1,microsome_human
1659617,CHEMBL861623,CHEMBL202190,CL,mL.min-1.g-1,=,18.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,COC(=O)[C@H]1C[C@]2(CN1C(=O)OC(C)(C)C)Nc1cc(OC)c(-c3cnco3)cc1C(=O)N2C,0.018,mL.min-1.kg-1,microsome_human
1659618,CHEMBL861623,CHEMBL372753,CL,mL.min-1.g-1,=,38.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)N(C)OC)C1)N2,0.038,mL.min-1.kg-1,microsome_human
1659619,CHEMBL861623,CHEMBL196912,CL,mL.min-1.g-1,=,612.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)N(C(C)C)C(C)C)C1)N2,0.612,mL.min-1.kg-1,microsome_human
1659620,CHEMBL861623,CHEMBL198526,CL,mL.min-1.g-1,=,152.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)N3CCCCC3)C1)N2,0.152,mL.min-1.kg-1,microsome_human
1659621,CHEMBL861623,CHEMBL198729,CL,mL.min-1.g-1,=,92.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,CCN(CC)C(=O)N1CCC2(C1)Nc1cc(OC)c(-c3cnco3)cc1C(=O)N2C,0.092,mL.min-1.kg-1,microsome_human
1659622,CHEMBL861623,CHEMBL199075,CL,mL.min-1.g-1,=,97.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)N(C)c3ccc(F)cc3F)C1)N2,0.097,mL.min-1.kg-1,microsome_human
1659623,CHEMBL861623,CHEMBL370575,CL,mL.min-1.g-1,=,144.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)N(C)c3ccccc3)C1)N2,0.144,mL.min-1.kg-1,microsome_human
1659624,CHEMBL861623,CHEMBL372187,CL,mL.min-1.g-1,=,19.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)Nc3ccccc3)C1)N2,0.019,mL.min-1.kg-1,microsome_human
1659625,CHEMBL861623,CHEMBL373029,CL,mL.min-1.g-1,=,11.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,CCNC(=O)N1CCC2(C1)Nc1cc(OC)c(-c3cnco3)cc1C(=O)N2C,0.011,mL.min-1.kg-1,microsome_human
1659626,CHEMBL861623,CHEMBL198536,CL,mL.min-1.g-1,=,46.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)C(C)(C)C)C1)N2,0.046,mL.min-1.kg-1,microsome_human
1659627,CHEMBL861623,CHEMBL197163,CL,mL.min-1.g-1,=,24.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,CCOC(=O)N1CCC2(C1)Nc1cc(OC)c(-c3cnco3)cc1C(=O)N2C,0.024,mL.min-1.kg-1,microsome_human
1665914,CHEMBL860340,CHEMBL383610,CL,mL.min-1.g-1,=,68.0,CHEMBL613373,Homo sapiens,Clearance in human microsomes,A,O=C1NCN(c2ccccc2)C12CCN([C@H]1CCCC[C@H]1c1ccccc1)CC2,0.068,mL.min-1.kg-1,microsome_human
1665915,CHEMBL860340,CHEMBL200141,CL,mL.min-1.g-1,=,5.0,CHEMBL613373,Homo sapiens,Clearance in human microsomes,A,CCCN1CNC(=O)C12CCN([C@@H]1CCCC[C@@]1(O)c1ccccc1)CC2,0.005,mL.min-1.kg-1,microsome_human
1665916,CHEMBL860340,CHEMBL372402,CL,mL.min-1.g-1,=,25.0,CHEMBL613373,Homo sapiens,Clearance in human microsomes,A,CCCN1CNC(=O)C12CCN([C@H]1CCCC[C@H]1c1ccccc1)CC2,0.025,mL.min-1.kg-1,microsome_human
