activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
24811954,CHEMBL5137190,CHEMBL5179476,CL,mL.min-1.kg-1,=,48.6,CHEMBL612558,,Intrinsic clearance in monkey liver microsomes by LC-MS/MS analysis,A,Cc1cc(=O)n(-c2ccc(N3CCC(Cc4ccc(Cl)c(F)c4)CC3)c(Cl)c2)c(C)n1,48.6,mL.min-1.kg-1,microsome_monkey
24813670,CHEMBL5137820,CHEMBL5178512,CL,mL.min-1.g-1,=,16.5,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance incubated for 1 hr by LC-MS/MS analysis,A,CC(=O)c1c(C)[nH]c(-c2nc3cc(N4CCN(C)CC4)ccc3[nH]2)c1-c1ccccc1,0.0165,mL.min-1.kg-1,microsome_monkey
24813671,CHEMBL5137820,CHEMBL5187914,CL,mL.min-1.g-1,=,43.8,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance incubated for 1 hr by LC-MS/MS analysis,A,CC(=O)c1c(C)[nH]c(-c2nc3cc(N4CCOCC4)ccc3[nH]2)c1-c1ccccc1,0.0438,mL.min-1.kg-1,microsome_monkey
24824931,CHEMBL5141230,CHEMBL5196495,CL,mL.min-1.g-1,=,55.0,CHEMBL612558,,Intrinsic clearance in cynomolgus monkey liver microsomes in presence of NADPH,A,CC(C)c1ccc(N2C[C@H](CS(C)(=O)=O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,0.055,mL.min-1.kg-1,microsome_monkey
24824932,CHEMBL5141230,CHEMBL5194722,CL,mL.min-1.g-1,=,192.0,CHEMBL612558,,Intrinsic clearance in cynomolgus monkey liver microsomes in presence of NADPH,A,CC[C@]1(F)CN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)CC[C@H]1O,0.192,mL.min-1.kg-1,microsome_monkey
24824933,CHEMBL5141230,CHEMBL5208737,CL,mL.min-1.g-1,=,23.0,CHEMBL612558,,Intrinsic clearance in cynomolgus monkey liver microsomes in presence of NADPH,A,CC(C)c1ccc(N2C[C@H](CS(C)(=O)=O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@](C)(O)[C@@H](F)C4)n3)cc12,0.023,mL.min-1.kg-1,microsome_monkey
24824934,CHEMBL5141230,CHEMBL5095169,CL,mL.min-1.g-1,=,109.0,CHEMBL612558,,Intrinsic clearance in cynomolgus monkey liver microsomes in presence of NADPH,A,CO[C@@H]1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)C[C@@H]1F,0.109,mL.min-1.kg-1,microsome_monkey
24824935,CHEMBL5141230,CHEMBL5193016,CL,mL.min-1.g-1,=,25.0,CHEMBL612558,,Intrinsic clearance in cynomolgus monkey liver microsomes in presence of NADPH,A,CO[C@@H]1[C@H](O)CN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)CC1(F)F,0.025,mL.min-1.kg-1,microsome_monkey
24827398,CHEMBL5142010,CHEMBL5193591,CL,mL.min-1.kg-1,=,4.0,CHEMBL612558,,Metabolic stability in monkey liver microsome assessed as intrinsic clearance pretreated for 5 mins followed by NADPH addition and measured upto 60 mins by HPLC-MS/MS analysis,A,CCn1c(CO)nn(-c2nc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(C)ccnc3Cl)cc2F)c1=O,4.0,mL.min-1.kg-1,microsome_monkey
24827399,CHEMBL5142010,CHEMBL5193821,CL,mL.min-1.kg-1,=,5.3,CHEMBL612558,,Metabolic stability in monkey liver microsome assessed as intrinsic clearance pretreated for 5 mins followed by NADPH addition and measured upto 60 mins by HPLC-MS/MS analysis,A,CCn1c(CO)nn(-c2nc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(C)cnc(OC)c3Cl)cc2F)c1=O,5.3,mL.min-1.kg-1,microsome_monkey
