activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
3218368,CHEMBL1100437,CHEMBL238146,CL,mL.min-1.kg-1,=,3.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes,A,CCc1cccc(C)c1CNc1cc(C(N)=O)cn2c(C)c(C)nc12,3.0,mL.min-1.kg-1,microsome_dog
3218369,CHEMBL1100437,CHEMBL1087758,CL,mL.min-1.kg-1,=,38.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes,A,Cc1c(C)n(C[C@H]2C[C@@H]2C)c2c(OCc3ccc(F)cc3)nncc12,38.0,mL.min-1.kg-1,microsome_dog
3248146,CHEMBL1116913,CHEMBL1204059,CL,mL.min-1.g-1,=,242000.0,CHEMBL612558,,Intrinsic clearance in dog liver microsome measured per mg of protein,A,C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1.Cl,242.0,mL.min-1.kg-1,microsome_dog
3248147,CHEMBL1116913,CHEMBL1204061,CL,mL.min-1.g-1,=,8000.0,CHEMBL612558,,Intrinsic clearance in dog liver microsome measured per mg of protein,A,C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccc(F)cc1.Cl,8.0,mL.min-1.kg-1,microsome_dog
3290896,CHEMBL1108352,CHEMBL1095833,CL,mL.min-1.g-1,=,7.0,CHEMBL612558,,Intrinsic clearance in Beagle dog liver microsomes at 1 uM by LC-MS/MS analysis measured per mg of protein,A,CCC/N=C1\S/C(=C\c2ccc(OC[C@@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,0.007,mL.min-1.kg-1,microsome_dog
3292112,CHEMBL1106485,CHEMBL1098014,CL,mL.min-1.g-1,=,30.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes assessed per mg of protein,A,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CCC(F)(F)CC3)c3ccccc3)C[C@H]2C1,0.03,mL.min-1.kg-1,microsome_dog
3292113,CHEMBL1106485,CHEMBL1095191,CL,mL.min-1.g-1,=,15.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes assessed per mg of protein,A,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3cccc(F)c3)C[C@H]2C1,0.015,mL.min-1.kg-1,microsome_dog
3401577,CHEMBL1217516,CHEMBL1214447,CL,mL.min-1.g-1,=,0.7,CHEMBL612558,,Intrinsic clearance in dog liver microsomes assessed per gram of tissue at 0.5 uM after 30 mins,A,Cc1ccc(-c2ccc3c(c2)C[C@@H](NS(=O)(=O)C(C)C)C3)cn1,0.0007,mL.min-1.kg-1,microsome_dog
3437363,CHEMBL1248496,CHEMBL1082723,CL,mL.min-1.kg-1,=,22.07,CHEMBL612558,,Intrinsic clearance in dog liver microsome,A,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,22.07,mL.min-1.kg-1,microsome_dog
5087500,CHEMBL1635448,CHEMBL1632210,CL,mL.min-1.g-1,=,46.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes assessed per gram of liver at 0.5 microM by HPLC/Ms/MS method,A,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)c5ccccc5)c4)CC3)cccc2n1,0.046,mL.min-1.kg-1,microsome_dog
