activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
5082248,CHEMBL1614679,CHEMBL44793,CL,mL.min-1.kg-1,=,4.4,CHEMBL612558,,Clearance in monkey after iv administration,A,O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,4.4,mL.min-1.kg-1,species_only_monkey
5082287,CHEMBL1614679,CHEMBL8,CL,mL.min-1.kg-1,=,4.7,CHEMBL612558,,Clearance in monkey after iv administration,A,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,4.7,mL.min-1.kg-1,species_only_monkey
5082299,CHEMBL1614679,CHEMBL70088,CL,mL.min-1.kg-1,=,4.7,CHEMBL612558,,Clearance in monkey after iv administration,A,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)S[C@H]12,4.7,mL.min-1.kg-1,species_only_monkey
5082319,CHEMBL1614679,CHEMBL90555,CL,mL.min-1.kg-1,=,4.8,CHEMBL612558,,Clearance in monkey after iv administration,A,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,4.8,mL.min-1.kg-1,species_only_monkey
5082341,CHEMBL1614679,CHEMBL158,CL,mL.min-1.kg-1,=,5.0,CHEMBL612558,,Clearance in monkey after iv administration,A,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,5.0,mL.min-1.kg-1,species_only_monkey
5082349,CHEMBL1614679,CHEMBL432103,CL,mL.min-1.kg-1,=,5.0,CHEMBL612558,,Clearance in monkey after iv administration,A,CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1,5.0,mL.min-1.kg-1,species_only_monkey
5082392,CHEMBL1614679,CHEMBL285347,CL,mL.min-1.kg-1,=,5.3,CHEMBL612558,,Clearance in monkey after iv administration,A,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,5.3,mL.min-1.kg-1,species_only_monkey
5082419,CHEMBL1614679,CHEMBL306713,CL,mL.min-1.kg-1,=,5.4,CHEMBL612558,,Clearance in monkey after iv administration,A,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCOC(N)=O)S[C@H]12,5.4,mL.min-1.kg-1,species_only_monkey
5082473,CHEMBL1614679,CHEMBL528,CL,mL.min-1.kg-1,=,5.9,CHEMBL612558,,Clearance in monkey after iv administration,A,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,5.9,mL.min-1.kg-1,species_only_monkey
5082544,CHEMBL1614679,CHEMBL339323,CL,mL.min-1.kg-1,=,6.5,CHEMBL612558,,Clearance in monkey after iv administration,A,CC(=N)N1CC[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3C2)C1,6.5,mL.min-1.kg-1,species_only_monkey
