activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
26017889,CHEMBL5579361,CHEMBL5595986,CL,mL.min-1.kg-1,=,64.5,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,CC(CF)c1ccc(CC(=O)N2CCN(c3ccc(C#N)nn3)CC2)cc1,64.5,mL.min-1.kg-1,microsome_mouse
26017890,CHEMBL5579361,CHEMBL5592445,CL,mL.min-1.kg-1,=,36.7,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,CN(C)c1ccc(CC(=O)N2CCN(c3ccc(C#N)nn3)CC2)cc1,36.7,mL.min-1.kg-1,microsome_mouse
26017891,CHEMBL5579361,CHEMBL5593897,CL,mL.min-1.kg-1,=,47.5,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,CN(C)c1ccc(CC(=O)N2CCN(c3ccc(Cl)nn3)CC2)cc1,47.5,mL.min-1.kg-1,microsome_mouse
26017893,CHEMBL5579361,CHEMBL5592747,CL,mL.min-1.kg-1,=,16.3,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,CC(C)c1ccc(CC(=O)N2CCN(c3ccc(C#N)nn3)CC2)cn1,16.3,mL.min-1.kg-1,microsome_mouse
26017894,CHEMBL5579361,CHEMBL5589594,CL,mL.min-1.kg-1,=,75.1,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,CC(C)c1ccc(CC(=O)N2CCN(c3ccc(Cl)nn3)CC2)cn1,75.1,mL.min-1.kg-1,microsome_mouse
26017895,CHEMBL5579361,CHEMBL5591781,CL,mL.min-1.kg-1,=,23.6,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,CC(C)c1ncc(CC(=O)N2CCN(c3ccc(C#N)nn3)CC2)cc1F,23.6,mL.min-1.kg-1,microsome_mouse
26017896,CHEMBL5579361,CHEMBL5579772,CL,mL.min-1.kg-1,=,167.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,CC(C)c1ccc(CC(=O)N2CCN(c3ccc(C#N)nn3)CC2)cc1F,167.0,mL.min-1.kg-1,microsome_mouse
26017898,CHEMBL5579361,CHEMBL5592363,CL,mL.min-1.kg-1,=,64.3,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,N#Cc1ccc(N2CCN(C(=O)Cc3ccc(C4CC4)c(F)c3)CC2)nn1,64.3,mL.min-1.kg-1,microsome_mouse
26017899,CHEMBL5579361,CHEMBL5595360,CL,mL.min-1.kg-1,=,110.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,O=C(Cc1ccc(C2CC2)c(F)c1)N1CCN(c2ccc(Cl)nn2)CC1,110.0,mL.min-1.kg-1,microsome_mouse
26017900,CHEMBL5579361,CHEMBL5593149,CL,mL.min-1.kg-1,=,30.3,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,N#Cc1ccc(N2CCN(C(=O)Cc3ccc(C4CC4)cc3F)CC2)nn1,30.3,mL.min-1.kg-1,microsome_mouse
26017901,CHEMBL5579361,CHEMBL5583598,CL,mL.min-1.kg-1,=,31.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,O=C(Cc1ccc(C2CC2)cc1F)N1CCN(c2ccc(Cl)nn2)CC1,31.0,mL.min-1.kg-1,microsome_mouse
26017902,CHEMBL5579361,CHEMBL5593435,CL,mL.min-1.kg-1,=,171.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,N#Cc1ccc(N2CCN(C(=O)Cc3cc(F)c(C4CC4)c(F)c3)CC2)nn1,171.0,mL.min-1.kg-1,microsome_mouse
26017904,CHEMBL5579361,CHEMBL5592189,CL,mL.min-1.kg-1,=,59.1,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,C[C@@H]1CN(c2ccc(C#N)nn2)CCN1C(=O)Cc1ccc(C2CC2)cc1,59.1,mL.min-1.kg-1,microsome_mouse
26017905,CHEMBL5579361,CHEMBL5593309,CL,mL.min-1.kg-1,=,33.3,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,C[C@H]1CN(c2ccc(C#N)nn2)CCN1C(=O)Cc1ccc(C2CC2)cc1,33.3,mL.min-1.kg-1,microsome_mouse
26017906,CHEMBL5579361,CHEMBL5595254,CL,mL.min-1.kg-1,=,106.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,C[C@@H]1CN(c2ccc(Cl)nn2)CCN1C(=O)Cc1ccc(C2CC2)cc1,106.0,mL.min-1.kg-1,microsome_mouse
26017907,CHEMBL5579361,CHEMBL5593336,CL,mL.min-1.kg-1,=,56.8,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,C[C@H]1CN(c2ccc(Cl)nn2)CCN1C(=O)Cc1ccc(C2CC2)cc1,56.8,mL.min-1.kg-1,microsome_mouse
26017908,CHEMBL5579361,CHEMBL5593608,CL,mL.min-1.kg-1,=,282.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,C[C@@H]1CN(c2ccc(C#N)nn2)CCN1C(=O)Cc1ccc(C2CC2)c(F)c1,282.0,mL.min-1.kg-1,microsome_mouse
26017909,CHEMBL5579361,CHEMBL5583858,CL,mL.min-1.kg-1,=,92.2,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,C[C@H]1CN(c2ccc(C#N)nn2)CCN1C(=O)Cc1ccc(C2CC2)c(F)c1,92.2,mL.min-1.kg-1,microsome_mouse
26017910,CHEMBL5579361,CHEMBL5592936,CL,mL.min-1.kg-1,=,313.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,C[C@@H]1CN(c2ccc(Cl)nn2)CCN1C(=O)Cc1ccc(C2CC2)c(F)c1,313.0,mL.min-1.kg-1,microsome_mouse
26017911,CHEMBL5579361,CHEMBL5594834,CL,mL.min-1.kg-1,=,170.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 10 mM in presence of NADPH regenerating system measured upto 4 hrs by LC-MS analysis,A,C[C@H]1CN(c2ccc(Cl)nn2)CCN1C(=O)Cc1ccc(C2CC2)c(F)c1,170.0,mL.min-1.kg-1,microsome_mouse
26018663,CHEMBL5579421,CHEMBL5584184,CL,mL.min-1.kg-1,=,30.0,CHEMBL612558,,Unbound clearance in mouse liver microsomes at 0.5 uM incubated upto 45 mins,A,C[S@@](=N)(=O)c1ccc(N2CC[C@H](O)C2)c(-c2cc3ccccc3[nH]2)c1,30.0,mL.min-1.kg-1,microsome_mouse
26023811,CHEMBL5581070,CHEMBL5593748,CL,mL.min-1.g-1,=,89.1,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance at 50 uM preincubated with NADPH for 5 mins followed by compound addition and measured upto 60 mins by LC-MS/MS analysis,A,CCCCC(O)c1ccc(Br)cc1-c1nn[nH]n1,0.0891,mL.min-1.kg-1,microsome_mouse
26026590,CHEMBL5581545,CHEMBL5595970,CL,mL.min-1.g-1,=,3.8,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance per mg of protein at 5 uM incubated upto 30 mins in absence of NADPH by LC-MS/MS analysis,A,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CCl)[C@@H](NC(=O)[C@@H](N)CSC(c2ccccc2)c2ccccc2)[C@H]1O,0.0038,mL.min-1.kg-1,microsome_mouse
