,activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,error
1460,3084041,CHEMBL1072588,CHEMBL593042,Papp,10'-6 cm/s,=,10.7,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells after 21 days in presence of Pgp inhibitor elacridar,A,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@H]2C1,
1461,3084042,CHEMBL1072588,CHEMBL593046,Papp,10'-6 cm/s,=,14.6,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells after 21 days in presence of Pgp inhibitor elacridar,A,Cc1cc(C(F)(F)F)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@H]2C1,
1462,3084043,CHEMBL1072588,CHEMBL593080,Papp,10'-6 cm/s,=,13.2,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells after 21 days in presence of Pgp inhibitor elacridar,A,Cc1cc(C(F)(F)F)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@H]2C1,
1467,3086746,CHEMBL1069311,CHEMBL593256,permeability,10'-6 cm/s,=,5.7,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cells,A,Cc1cc(-c2nnn(Cc3ccc(C(=O)O)cc3)n2)cc(C(=O)NCc2ccccc2)n1,
1468,3086747,CHEMBL1069311,CHEMBL596056,permeability,10'-6 cm/s,=,10.1,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cells,A,Cc1cc(-c2nnn(Cc3ccc(C(=O)O)cc3)n2)cc(C(=O)NCc2ccc(F)cc2)n1,
1469,3086748,CHEMBL1069311,CHEMBL593034,permeability,10'-6 cm/s,=,10.2,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cells,A,O=C(O)c1ccc(Cn2nnc(-c3ccnc(C(=O)NCc4cccc(F)c4)c3)n2)cc1,
1470,3086749,CHEMBL1069311,CHEMBL596071,permeability,10'-6 cm/s,=,2.7,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cells,A,Cc1cc(-c2nnn(Cc3ccc(C(=O)O)cc3)n2)cc(C(=O)NCc2ccc(F)c(F)c2)n1,
1471,3086750,CHEMBL1069311,CHEMBL596287,permeability,10'-6 cm/s,=,2.8,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cells,A,COc1ccc(CNC(=O)c2cc(-c3nnn(Cc4ccc(C(=O)O)cc4)n3)cc(C)n2)cc1,
1472,3086751,CHEMBL1069311,CHEMBL605742,permeability,10'-6 cm/s,=,9.7,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cells,A,COc1cccc(CNC(=O)c2cc(-c3nnn(Cc4ccc(C(=O)O)cc4)n3)cc(C)n2)c1,
1474,3090289,CHEMBL1069924,CHEMBL593205,permeability,10'-6 cm/s,=,26.4,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cells,A,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(C(=O)O)cc3)c1)CC2.Cl,
1476,3090365,CHEMBL1067378,CHEMBL606245,Papp,10'6cm/s,=,0.5,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12,
1477,3092077,CHEMBL1066417,CHEMBL597879,permeability,10'-6 cm/s,=,84.9,CHEMBL614058,Homo sapiens,Permeability across apical to basolateral side of human Caco-2 cell membrane,A,CN(C)C1CCN(C(=O)c2ccc(Cn3c(-c4ccccc4)nc4ccccc43)cc2)C1,
1478,3096387,CHEMBL1066576,CHEMBL590582,permeability,10'-6 cm/s,=,2.6,CHEMBL614058,Homo sapiens,Permeability apical to basolateral side in human Caco-2 cells,A,O=C(O)Cc1sc(C(c2ccccc2)c2ccccc2)nc1-c1ccc(Cl)cc1,
1480,3098606,CHEMBL1067063,CHEMBL190558,permeability,10'-6 cm/s,=,12.8,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the human Caco-2 cells at pH 7.4,A,CN(C)C(=O)Cn1c(-c2ccoc2)c(C2CCCCC2)c2ccc(C(=O)O)cc21,
1482,3098608,CHEMBL1067063,CHEMBL604945,permeability,10'-6 cm/s,=,0.2,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the human Caco-2 cells at pH 7.4,A,CN1CCC(N(C)C(=O)Cn2c(-c3ccoc3)c(C3CCCCC3)c3ccc(C(=O)O)cc32)CC1,
1483,3098609,CHEMBL1067063,CHEMBL606202,permeability,10'-6 cm/s,=,5.2,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the human Caco-2 cells at pH 7.4,A,O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccoc3)n(CC(=O)N3CCOCC3)c2c1,
1484,3098610,CHEMBL1067063,CHEMBL602142,permeability,10'-6 cm/s,=,1.7,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the human Caco-2 cells at pH 7.4,A,CN1CCN(C(=O)Cn2c(-c3ccoc3)c(C3CCCCC3)c3ccc(C(=O)O)cc32)CC1,
1485,3098611,CHEMBL1067063,CHEMBL601030,permeability,10'-6 cm/s,=,6.5,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the human Caco-2 cells at pH 7.4,A,CCN1CCN(C(=O)Cn2c(-c3ccoc3)c(C3CCCCC3)c3ccc(C(=O)O)cc32)CC1,
1486,3098612,CHEMBL1067063,CHEMBL601031,permeability,10'-6 cm/s,=,7.0,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the human Caco-2 cells at pH 7.4,A,CC(C)N1CCN(C(=O)Cn2c(-c3ccoc3)c(C3CCCCC3)c3ccc(C(=O)O)cc32)CC1,
1487,3098613,CHEMBL1067063,CHEMBL600222,permeability,10'-6 cm/s,=,1.4,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the human Caco-2 cells at pH 7.4,A,O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccoc3)n(CC(=O)N3CCC(N4CCCC4)CC3)c2c1,
1488,3098614,CHEMBL1067063,CHEMBL600613,permeability,10'-6 cm/s,=,0.2,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the human Caco-2 cells at pH 7.4,A,O=C(O)c1ccc2c(C3CCCCC3)c(-c3cccs3)n(CC(=O)N3CCC(N4CCCC4)CC3)c2c1,
1489,3098615,CHEMBL1067063,CHEMBL600005,permeability,10'-6 cm/s,<,0.1,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the human Caco-2 cells at pH 7.4,A,O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCC(N4CCCC4)CC3)c2c1,
1490,3107822,CHEMBL1067014,CHEMBL599285,Papp,10'-6 cm/s,=,24.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cell,A,Cn1nnc(-c2c(F)cc(Cl)cc2-c2cnc(CNC(=O)N(O)C3CCC(F)(F)CC3)c(F)c2)n1,
1491,3107823,CHEMBL1067015,CHEMBL599285,Papp,10'-6 cm/s,=,43.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cell,A,Cn1nnc(-c2c(F)cc(Cl)cc2-c2cnc(CNC(=O)N(O)C3CCC(F)(F)CC3)c(F)c2)n1,
1492,3108850,CHEMBL1066284,CHEMBL603668,permeability,10'-6 cm/s,=,48.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,COc1cc(C(=O)Nc2nonc2NCc2ccc(-c3cc(Cl)cc(F)c3-c3noc(C)n3)cc2F)on1,
1493,3110866,CHEMBL1071095,CHEMBL610780,Papp,10'-6 cm/s,=,48.3,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side in human Caco-2 cells,A,COc1ccc(-n2cc(-c3ccc4c(c3)C(=O)NCC4)c(N)n2)cc1,
1494,3111247,CHEMBL1066524,CHEMBL605846,Papp,10'-6 cm/s,=,9.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,
1496,3120244,CHEMBL1064900,CHEMBL555342,Papp,10'-6 cm/s,=,1.1,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cells,A,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCOC)cc(-c3ccccc3)n2)CC1,
1497,3130700,CHEMBL1071700,CHEMBL591998,permeability,10'-6 cm/s,<,1.0,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cell membrane,A,O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCN[C@H]2CNC(=O)c1cc2cc(F)ccc2[nH]1,
1498,3130701,CHEMBL1071700,CHEMBL341103,permeability,10'-6 cm/s,>,10.0,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cell membrane,A,COC(=O)c1c(O)cccc1OCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)O)c(O)c1)NC(C)=O,
1499,3130767,CHEMBL1071700,CHEMBL248291,permeability,10'-6 cm/s,=,0.4,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cell membrane,A,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)NS1(=O)=O,
1501,3131634,CHEMBL1066154,CHEMBL598336,permeability,10'-6 cm/s,=,29.1,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)NCCc3ccncc3)c2)cc1OC,
1502,3131635,CHEMBL1066154,CHEMBL592709,permeability,10'-6 cm/s,=,45.3,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc(CN(C)C)cc3)c2)cc1Cl,
1503,3131636,CHEMBL1066154,CHEMBL604249,permeability,10'-6 cm/s,=,30.8,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc(CN(C)C)cc3)c2)cc1C,
1504,3131637,CHEMBL1066154,CHEMBL599791,permeability,10'-6 cm/s,=,27.1,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc4c(c3)CN(C)CC4)c2)cc1OC,
1505,3131638,CHEMBL1066154,CHEMBL605360,permeability,10'-6 cm/s,=,16.1,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc(CO)cc3)c2)cc1OC,
1506,3131639,CHEMBL1066154,CHEMBL599792,permeability,10'-6 cm/s,=,14.6,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc(CN(C)C)cc3)c2)cc1OC,
1507,3131640,CHEMBL1066154,CHEMBL590810,permeability,10'-6 cm/s,=,8.8,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side in human Caco-2 cells,A,N#Cc1ccc(NC(=O)NCc2cccc(C(=O)Nc3ccc4c(c3)CNCC4)c2)cc1,
1508,3131641,CHEMBL1066154,CHEMBL604087,permeability,10'-6 cm/s,=,5.4,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc4c(c3)CNCC4)c2)cc1OC,
1509,3131642,CHEMBL1066154,CHEMBL597127,permeability,10'-6 cm/s,=,0.8,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)NCCC3CCCNC3)c2)cc1OC,
1510,3131643,CHEMBL1066154,CHEMBL604085,permeability,10'-6 cm/s,=,0.6,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)NCCC3CCNCC3)c2)cc1OC,
1512,3131645,CHEMBL1066153,CHEMBL598336,permeability,10'-6 cm/s,=,0.5,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)NCCc3ccncc3)c2)cc1OC,
1516,3131649,CHEMBL1066153,CHEMBL604249,permeability,10'-6 cm/s,=,7.9,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc(CN(C)C)cc3)c2)cc1C,
1517,3131650,CHEMBL1066153,CHEMBL592709,permeability,10'-6 cm/s,=,7.7,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc(CN(C)C)cc3)c2)cc1Cl,
1518,3131651,CHEMBL1066153,CHEMBL605360,permeability,10'-6 cm/s,=,0.6,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc(CO)cc3)c2)cc1OC,
1519,3131652,CHEMBL1066153,CHEMBL599791,permeability,10'-6 cm/s,=,0.3,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc4c(c3)CN(C)CC4)c2)cc1OC,
1520,3131653,CHEMBL1066153,CHEMBL597127,permeability,10'-6 cm/s,=,0.1,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)NCCC3CCCNC3)c2)cc1OC,
1521,3131654,CHEMBL1066153,CHEMBL604085,permeability,10'-6 cm/s,=,0.1,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side in human Caco-2 cells,A,COc1ccc(C(=O)NCc2cccc(C(=O)NCCC3CCNCC3)c2)cc1OC,
1522,25014478,CHEMBL5237912,CHEMBL4302506,permeability,10^-6 cm/s,=,44.9,CHEMBL612558,,Permeability across apical to basolateral side in human Caco-2 cells,A,COCc1cccnc1N1CCN(C[C@H]2COc3ccccc3O2)CC1,
1525,25014481,CHEMBL5237912,CHEMBL5291230,permeability,10^-6 cm/s,=,73.6,CHEMBL612558,,Permeability across apical to basolateral side in human Caco-2 cells,A,O=C1CCCN1c1nsnc1N1CCN(C[C@H]2COc3ccccc3O2)CC1,
1532,25014488,CHEMBL5237912,CHEMBL5266832,permeability,10^-6 cm/s,=,2.9,CHEMBL612558,,Permeability across apical to basolateral side in human Caco-2 cells,A,Cc1c(N2CCNC2=O)c(N2CCN(C[C@H]3COc4ccccc4O3)CC2)nn1C,
1533,25014489,CHEMBL5237912,CHEMBL5278802,permeability,10^-6 cm/s,=,42.4,CHEMBL612558,,Permeability across apical to basolateral side in human Caco-2 cells,A,O=C1CCCN1c1ncsc1N1CCN(C[C@H]2COc3ccccc3O2)CC1,
1534,25014490,CHEMBL5237913,CHEMBL4302506,permeability,10^-6 cm/s,=,45.0,CHEMBL612558,,Permeability across basolateral to apical side in human Caco-2 cells,A,COCc1cccnc1N1CCN(C[C@H]2COc3ccccc3O2)CC1,
1537,25014493,CHEMBL5237913,CHEMBL5291230,permeability,10^-6 cm/s,=,44.3,CHEMBL612558,,Permeability across basolateral to apical side in human Caco-2 cells,A,O=C1CCCN1c1nsnc1N1CCN(C[C@H]2COc3ccccc3O2)CC1,
1544,25014500,CHEMBL5237913,CHEMBL5266832,permeability,10^-6 cm/s,=,21.4,CHEMBL612558,,Permeability across basolateral to apical side in human Caco-2 cells,A,Cc1c(N2CCNC2=O)c(N2CCN(C[C@H]3COc4ccccc4O3)CC2)nn1C,
1545,25014501,CHEMBL5237913,CHEMBL5278802,permeability,10^-6 cm/s,=,24.3,CHEMBL612558,,Permeability across basolateral to apical side in human Caco-2 cells,A,O=C1CCCN1c1ncsc1N1CCN(C[C@H]2COc3ccccc3O2)CC1,
1547,25016193,CHEMBL5238294,CHEMBL5288241,Papp,10^-6 cm/s,=,6.0,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells measured after 120 mins by LC-MS/MS analysis,A,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC[C@@H](O)c5ccccc5)c4)cc23)cc1,
1548,25016656,CHEMBL5238517,CHEMBL5077861,Papp,10^-6 cm/s,=,6.78,CHEMBL612558,,Apparent permeability in human Caco-2 cells,A,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,
1549,25019631,CHEMBL5239158,CHEMBL5291055,Papp,10^-6 cm/s,=,0.39,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,O=C(Cc1csc(NS(=O)(=O)C2CC2)n1)Nc1cccc(Cl)c1,
1550,25019632,CHEMBL5239158,CHEMBL5284514,Papp,10^-6 cm/s,=,8.1,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,CN(C(=O)Cc1csc(NS(=O)(=O)C2CC2)n1)c1cccc(Cl)c1,
1551,25019633,CHEMBL5239158,CHEMBL5288393,Papp,10^-6 cm/s,=,6.4,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,CCCOc1ccc(NC(=O)C(C)(C)c2csc(NS(=O)(=O)C3CC3)n2)cc1,
1552,25019634,CHEMBL5239158,CHEMBL5277468,Papp,10^-6 cm/s,=,1.9,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,CC(C)(C(=O)Nc1ccc(-c2cccnc2)cc1)c1csc(NS(=O)(=O)C2CC2)n1,
1553,25019635,CHEMBL5239158,CHEMBL5280009,Papp,10^-6 cm/s,=,5.5,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,CC(C)(C(=O)Nc1ccc(-c2cccnc2)cc1F)c1csc(NS(=O)(=O)C2CC2)n1,
1554,25019636,CHEMBL5239158,CHEMBL5287389,Papp,10^-6 cm/s,=,7.2,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,CC(C)(C(=O)Nc1ccc(-c2cncc(C(F)(F)F)c2)cc1F)c1csc(NS(=O)(=O)C2CC2)n1,
1555,25019637,CHEMBL5239158,CHEMBL5267968,Papp,10^-6 cm/s,=,9.9,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,CC(C)(C(=O)Nc1ccc(-c2cncc(C(F)(F)F)n2)cc1F)c1csc(NS(=O)(=O)C2CC2)n1,
1556,25019638,CHEMBL5239158,CHEMBL5283284,Papp,10^-6 cm/s,=,7.1,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,CC(C)(C(=O)Nc1ccc(-c2cncc(C(F)(F)F)n2)cn1)c1csc(NS(=O)(=O)C2CC2)n1,
1557,25022453,CHEMBL5239836,CHEMBL4243517,Papp,10^-6 cm/s,=,0.047,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM incubated for 2 hrs,A,O=C(C1=C(O)C(=O)N(c2ccc(O)c(C(=O)O)c2)C1c1ccc([N+](=O)[O-])cc1)c1ccccc1,
1558,25022454,CHEMBL5239836,CHEMBL5290262,Papp,10^-6 cm/s,=,0.13,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM incubated for 2 hrs,A,O=C(C1=C(O)C(=O)N(c2ccc(O)cc2)C1c1ccc([N+](=O)[O-])cc1)c1ccccc1,
1559,25022455,CHEMBL5239836,CHEMBL5280823,Papp,10^-6 cm/s,=,0.25,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM incubated for 2 hrs,A,O=C(C1=C(O)C(=O)N(c2ccccc2O)C1c1ccc([N+](=O)[O-])cc1)c1ccccc1,
1563,25022765,CHEMBL5239899,CHEMBL6,Papp,10^-6 cm/s,=,18.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM incubated for 2 hrs by HPLC-MS analysis,A,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,
1564,25025469,CHEMBL5240406,CHEMBL5274179,Papp,10^-6 cm/s,=,150.0,CHEMBL612558,,Apparent permeability from apical to basolateral side in human CaCo-2/TC-7 cells,A,C[C@@H]1[C@H](Nc2ncnc3[nH]ccc23)CCCN1C(=O)CNc1cc(Cl)cc(Cl)c1,
1565,25025470,CHEMBL5240406,CHEMBL5266817,Papp,10^-6 cm/s,=,190.0,CHEMBL612558,,Apparent permeability from apical to basolateral side in human CaCo-2/TC-7 cells,A,O=C(CNc1cc(Cl)cc(Cl)c1)N1CC[C@H]2CCN(c3ncnc4[nH]ccc34)[C@H]2C1,
1569,25033291,CHEMBL5242473,CHEMBL4802043,permeability,10^-6 cm/s,=,22.0,CHEMBL612558,,Passive permeability in human Caco-2 cells,A,CCOc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C#Cc2cnc(C(=O)O)cc2OC)c2ncccc12,
1570,25033292,CHEMBL5242473,CHEMBL4802043,permeability,10^-6 cm/s,=,2.2,CHEMBL612558,,Passive permeability in human Caco-2 cells,A,CCOc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C#Cc2cnc(C(=O)O)cc2OC)c2ncccc12,
1595,25034754,CHEMBL5243057,CHEMBL5279050,Papp,10^-6 cm/s,=,11.8,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,CC1(C)CCN(Cc2ccc(C(=O)NC[C@]3(O)CCCN(c4cc(NCc5ccccc5)ncn4)C3)c(O)c2)CC1,
1596,25034755,CHEMBL5243057,CHEMBL13,Papp,10^-6 cm/s,=,31.4,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,COCCc1ccc(OCC(O)CNC(C)C)cc1,
1597,25034756,CHEMBL5243057,CHEMBL24,Papp,10^-6 cm/s,=,0.4,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,
1598,25034757,CHEMBL5243057,CHEMBL532,Papp,10^-6 cm/s,=,0.2,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,
1599,25034758,CHEMBL5243058,CHEMBL5279050,Papp,10^-6 cm/s,=,25.6,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,CC1(C)CCN(Cc2ccc(C(=O)NC[C@]3(O)CCCN(c4cc(NCc5ccccc5)ncn4)C3)c(O)c2)CC1,
1600,25034759,CHEMBL5243058,CHEMBL13,Papp,10^-6 cm/s,=,33.3,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,COCCc1ccc(OCC(O)CNC(C)C)cc1,
1601,25034760,CHEMBL5243058,CHEMBL24,Papp,10^-6 cm/s,=,0.9,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,
1602,25034761,CHEMBL5243058,CHEMBL532,Papp,10^-6 cm/s,=,17.5,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,
1603,25038609,CHEMBL5244152,CHEMBL5276988,Papp,10^-6 cm/s,=,3.0,CHEMBL612558,,Apparent permeability of the compound in human Caco-2 cells,A,N/C(=N\S(=O)(=O)c1ccccc1)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,
1604,25041373,CHEMBL5244919,CHEMBL1184118,Papp,10^-6 cm/s,=,5.8,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,CC(c1ccncc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,
1605,25041374,CHEMBL5244919,CHEMBL118755,Papp,10^-6 cm/s,=,0.2,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,O=c1[nH]n(Cc2ccncc2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,
1606,25047899,CHEMBL5246642,CHEMBL5284942,Papp,10^-6 cm/s,=,4.1,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells measured for 360 mins by liquid scintillation counting based analysis,A,CC(=O)N1CCC(n2cc(Nc3nc(NC4CCOCC4)c4nc(CC#N)ccc4n3)cn2)CC1,
1607,25047900,CHEMBL5246642,CHEMBL5272567,Papp,10^-6 cm/s,=,45.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells measured for 360 mins by liquid scintillation counting based analysis,A,CC(=O)N1CCC(n2cc(Nc3nc(OC4CCOCC4)c4nc(C)ccc4n3)cn2)CC1,
1608,25047901,CHEMBL5246642,CHEMBL5274369,Papp,10^-6 cm/s,=,20.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells measured for 360 mins by liquid scintillation counting based analysis,A,Cc1ccc2nc(Nc3cnn(C4CCN(C)CC4)c3)nc(OC3(C)CC3)c2n1,
1609,25047902,CHEMBL5246642,CHEMBL5288931,Papp,10^-6 cm/s,=,31.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells measured for 360 mins by liquid scintillation counting based analysis,A,Cc1ncc(-c2nc3c(OC4(C)CC4)nc(Nc4cnn(C5CCN(C)CC5)c4)nc3cc2F)cn1,
1610,25047903,CHEMBL5246642,CHEMBL4582624,Papp,10^-6 cm/s,=,9.3,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells measured for 360 mins by liquid scintillation counting based analysis,A,COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(CC#N)nc34)CC2)CC1,
1611,25047904,CHEMBL5246642,CHEMBL5275280,Papp,10^-6 cm/s,=,1.5,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells measured for 360 mins by liquid scintillation counting based analysis,A,CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(C(=O)N(C)C)ccc4n3)cn2)CC1,
